,0
779,5.268131613947691e-06
780,0.00016234970702066844
781,6.29306577217549e-05
782,2.1666393424057637e-05
783,2.1603776436520853e-06
784,2.5049360070393396e-05
785,2.163429852810086e-05
786,0.00014550295027449282
787,0.00012888478838740872
788,2.8501060708803473e-05
789,5.0818141903122425e-05
790,2.3910082400351072e-05
791,0.00011078592261382966
792,0.00011139728627075133
793,2.408022253645765e-05
794,0.00011964446127000247
795,3.9631508606573294e-05
796,1.3736499407506287e-05
797,0.00017287463218964875
798,4.5033466404375334e-05
799,8.288756899187286e-05
800,4.2118667641033007e-05
801,5.165865568977702e-05
802,0.00013257831790207167
803,9.215315038189592e-06
804,8.288597054262065e-05
805,1.7235547863207905e-05
806,1.9400687400622952e-05
807,9.650180030297084e-05
808,3.4393633677590206e-05
809,4.777600980096269e-05
810,5.072882684121073e-05
811,8.080982579437546e-05
812,0.00013694513356936856
813,4.9090727213358466e-05
814,0.00019317067094565187
815,0.00017388251342637993
816,6.629065145086178e-05
817,8.666072534266436e-05
818,0.00010939651007502164
819,8.954443607305514e-05
820,0.0002094030112566248
821,2.3160210651737942e-06
822,1.4775059476863242e-05
823,3.092312428884754e-05
824,8.008510232292198e-05
825,4.871409616484332e-05
826,4.8375382345775256e-05
827,2.1750893574263486e-05
828,3.071982364019995e-05
829,6.994071338976322e-05
830,3.38266448023829e-06
831,0.00019434221996049238
832,6.109507430020768e-05
833,4.667976302685829e-07
834,0.0001614993059143882
835,2.68921668416215e-05
836,7.341288633735306e-05
837,0.00012568945643140516
838,9.905982260772123e-05
839,4.181880130217915e-05
840,2.4742667922228496e-05
841,6.166660848376848e-06
842,0.00024700691970691677
843,3.098835150428153e-05
844,0.00023870652685376343
845,3.477306158463861e-05
846,6.180713480174334e-05
847,6.941213627579012e-05
848,7.234896606768254e-05
849,0.00010894605279846042
850,7.276527994863961e-05
851,5.257257452010578e-05
852,8.263649582776448e-05
853,0.00011916707168844002
854,0.00011975561507908766
855,7.041369132879017e-05
856,0.00010981465807941315
857,9.888467613285059e-05
858,5.825811097952412e-05
859,0.00011310920762321683
860,9.754386498180078e-05
861,0.00011215182446847055
862,0.00010001077201748394
863,6.663745176294382e-05
864,0.00015274221956993405
865,7.77957927989144e-05
866,3.4328302402068495e-05
867,0.00014023657107447896
868,5.625054829261741e-05
869,8.085670347091807e-06
870,0.00014074848763403968
871,3.289071685593062e-06
872,1.7215857756828612e-05
873,9.89186226591654e-05
874,9.525961563948682e-05
875,8.568493017594949e-05
876,6.148953817776687e-05
877,6.688218147949434e-05
878,0.00011388756907066432
879,0.00013133209193938022
880,2.2313844313466507e-05
881,0.00012015892093284292
882,0.00012825838720132606
883,4.046862465283711e-05
884,8.897995845948707e-05
885,6.186582823405972e-05
886,2.7624478813076863e-05
887,3.8679554777426045e-05
888,1.0753712967296809e-05
889,7.935715682152638e-05
890,0.00017234893845953774
891,6.374280176409979e-05
892,3.260998702480462e-05
893,0.00016308190236861877
894,0.0002607933828346289
895,0.00011200093346741704
896,0.00017819972000367485
897,7.580813407077594e-05
898,6.170440324405111e-05
899,8.424265320649547e-05
900,0.00010063091715026924
901,0.00011021898807777586
902,0.00011119196988832464
903,0.00019631620612038992
904,0.00019355942809770694
905,8.86936245825435e-05
906,0.00013881013520811275
907,2.2174625550135513e-05
908,5.747748105012e-05
909,4.483836262204379e-08
910,2.0299936730714767e-06
911,0.00012732309128164708
912,6.15334514601567e-05
913,3.1546497606500443e-06
914,4.655061844233051e-05
915,2.9084991798584024e-05
916,0.00010253372982811315
917,0.00016297356071613594
918,2.928178826387617e-05
919,3.176393296829151e-05
920,6.692191864980765e-08
921,1.792554237183592e-05
922,5.802199307364307e-05
923,0.00010214257041728849
924,0.00020022735848058214
925,0.00017829574509126435
926,4.778585713484561e-05
927,0.00017637825635735132
928,0.00015531005486156752
929,6.62911778295903e-05
930,0.00011751269248462759
931,1.811138904844134e-05
932,0.0002157073335486319
933,6.708462344567896e-05
934,5.515626062395247e-06
935,0.00013266370543317304
936,0.00012913149253248417
937,8.490992957709821e-05
938,0.0001409356239854139
939,9.217339995427719e-05
940,0.00011147903028113586
941,7.64949049447601e-05
942,2.2685754946969485e-06
943,0.00018177209630350837
944,0.00010977944837262749
945,6.001865199765856e-06
946,0.00014645950554733822
947,4.966085578561551e-05
948,6.315776245626584e-05
949,5.8496275761232354e-05
950,5.154952949779805e-05
951,3.440298410813369e-05
952,0.00014612872865359689
953,2.5858010674289634e-05
954,0.00012440542520468387
955,4.311568756844038e-05
956,0.00014048619008436505
957,1.0156656242838552e-05
958,6.711154370924528e-05
959,7.316967546719017e-05
960,0.0001066139124632623
961,8.052480178005771e-06
962,9.53789185586542e-05
963,0.00013370141917253318
964,0.00012225942754395642
965,9.637824472833538e-05
966,2.5250072017184046e-05
967,3.3604899675004945e-05
968,6.223199896060793e-05
969,1.0200199537656772e-05
970,0.00018675686156743287
971,1.3600312871524004e-05
972,9.292436261648524e-05
973,6.730369487103764e-05
974,0.00017425361018897525
975,4.9003048602258196e-05
976,2.5660879754656387e-05
977,0.0001769776927919591
978,2.3475988798625103e-05
979,4.464350632638534e-05
980,4.671741749954377e-05
981,1.948687383624566e-06
982,0.0001743563146224756
983,2.3953921246451326e-05
984,0.0002261270916796201
985,2.8344350319203874e-05
986,0.0001527765802312465
987,5.002048588783915e-05
988,5.049842632393643e-05
989,0.00012706911323657281
990,0.00013603347668610016
991,1.2276163554757227e-05
992,0.00013561569751294997
993,0.00018030702994406596
994,0.00019851647749915936
995,9.449485106034928e-05
996,3.409845850866752e-05
997,0.0001913393035925839
998,5.4176016065416566e-05
999,5.1959095927024145e-05
